name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
House Down the Block,buck owens,0.5384615384615385,0.523,0.7125499962266999,0.0326064382139148,0.5773092369477911,0.000178,0.2264529058116232,0.7426841574167508,0.5325146251425721,-0.0625,9
Face To Face,real life,0.5394736842105262,0.7440000000000001,0.7166251603652555,0.0381100726895119,0.1184738955823293,0.0021899999999999,0.3987975951903806,0.4661957618567104,0.5196167006659499,0.1666666666666666,9
Poisoning the Well,matthew perryman jones,0.5080971659919028,0.811,0.7985057731491962,0.0413291796469366,0.0692771084337349,0.00173,0.1112224448897795,0.3017154389505549,0.4661608336433469,0.0429487179487179,3
Teamwork,ludacris,0.7904858299595142,0.596,0.8188564385077856,0.3001038421599169,0.085140562248996,0.0,0.0894789579158316,0.6215943491422805,0.5732033865738942,0.1294070512820512,7
"Luckenbach, Texas (Back To The Basics Of Love)",various artists,0.6801619433198381,0.479,0.6702135687872613,0.036552440290758,0.6244979919678715,7.17e-05,0.2414829659318637,0.7073662966700301,0.4170383421976755,0.2873333333333334,3
I'm So Lonesome I Could Cry,hank williams,0.5303643724696356,0.258,0.5760319975850879,0.0298026998961578,0.8323293172690763,0.00164,0.3286573146292585,0.3521695257315842,0.4576085490141571,0.081060606060606,8
Missed Call,rendezvous two,0.5121457489878543,0.166,0.4757376801750811,0.0476635514018691,0.3624497991967871,0.068,0.1172344689378757,0.1231079717457113,0.4416322926418465,0.1581709956709956,0
Blockhead,lecrae 1k phew,0.7085020242914979,0.496,0.7095816667924433,0.3551401869158879,0.0039859437751004,1.6e-05,0.4028056112224448,0.4369323915237134,0.4934978925895189,0.0758241758241758,7
It's Just Another Morning Here,nanci griffith,0.6012145748987854,0.678,0.7434155912761301,0.0400830737279335,0.142570281124498,4.48e-05,0.0606212424849699,0.58627648839556,0.5305891346739543,-0.0911764705882352,8
Hear Me Out,hidden plain view,0.3502024291497975,0.912,0.8228561366437753,0.0818276220145379,0.0076807228915662,0.0,0.0877755511022043,0.1442986881937436,0.7518161340566528,-0.0339999999999999,9
Rhythm Is A Mystery - Non-Stop Edit,kklass,0.6923076923076924,0.797,0.7477423087565719,0.0370716510903426,0.0028212851405622,0.528,0.0814629258517034,0.3824419778002018,0.4950431906726135,0.3625,6
Collapse Into Essence,mare cognitum,0.2085020242914979,0.595,0.7143863356224688,0.0716510903426791,0.0032329317269076,0.906,0.0453907815631262,0.036226034308779,0.7360728988238565,-0.4333333333333333,2
Hate & War - Remastered,clash,0.4767206477732793,0.77,0.7698286921741756,0.097092419522326,0.0237951807228915,0.0,0.1663326653306613,0.686175580221998,0.6169827441714054,-0.587878787878788,9
Too Late For Living,saint,0.4878542510121457,0.92,0.761049480542349,0.0440290758047767,4.8995983935742975e-05,3.19e-05,0.0429859719438877,0.8133198789101916,0.5645897805922008,0.1187499999999999,0
My Egyptian Grammar,fiery furnaces,0.5647773279352226,0.4529999999999999,0.7369758257238448,0.146417445482866,0.0062851405622489,3.17e-06,0.1432865731462925,0.8405650857719474,0.7481859099884307,0.1374999999999999,0
Baby's Callin Me Home,boz scaggs,0.2661943319838056,0.271,0.5775413176364048,0.0437175493250259,0.322289156626506,0.0562,0.8186372745490982,0.1614530776992936,0.4797700858090126,-0.7250000000000001,3
Move/Stay,civil twilight,0.5931174089068826,0.735,0.7565215203883984,0.0552440290758047,0.0309236947791164,0.652,0.0701402805611222,0.3541876892028254,0.5106637832004023,0.0259090909090909,8
Let's Whisper,across five aprils,0.2044534412955464,0.969,0.87216059165346,0.0673935617860851,0.0013253012048192,4.67e-06,0.751503006012024,0.5136226034308778,0.3578346204003876,0.145511583011583,5
Emotion Sickness,silverchair,0.2449392712550607,0.56,0.7459562800291801,0.0332294911734164,0.1174698795180722,0.1689999999999999,0.3266533066132264,0.101917255297679,0.4487414814421147,0.3,8
classic j dies and goes to hell part 1,glass beach,0.3350202429149798,0.7020000000000001,0.8204160692274797,0.053478712357217,0.0098493975903614,0.000182,0.3266533066132264,0.2179616548940464,0.5067024238286599,-0.0717687074829932,0
Join Me In Death,,0.631578947368421,0.708,0.7951349583679219,0.0316718587746625,0.0102409638554216,5.58e-05,0.1392785571142284,0.5196770938446014,0.4652164848147891,0.2142857142857142,2
Valentine,jessie ware,0.7206477732793521,0.453,0.6401529444318668,0.0735202492211838,0.713855421686747,0.00445,0.0729458917835671,0.2421796165489404,0.6254123860955878,0.3414545454545454,5
Fiction Arms,noise ratchet,0.2327935222672064,0.918,0.8453953160767741,0.0570093457943925,0.0002590361445783,0.0,0.2024048096192383,0.420787083753784,0.7419433963035489,0.0,8
Iso vs. Life,rabbit junk,0.5425101214574899,0.958,0.7898523381883128,0.1578400830737279,0.0060642570281124,0.498,0.3547094188376753,0.4298688193743692,0.4543094602494553,-0.1081390831390831,2
Making Moves,proper einstein,0.7975708502024291,0.6940000000000001,0.7550122003370814,0.1183800623052959,0.3012048192771084,0.0,0.1102204408817635,0.6730575176589304,0.5838324210078777,-0.0123015873015873,5
In The City,bonnie x clyde,0.4939271255060729,0.875,0.8400623852287877,0.1547248182762201,0.0044979919678714,0.0103,0.2855711422845691,0.3592330978809283,0.6133157272916812,0.1,9
Love Someone,lukas graham,0.5566801619433199,0.415,0.7840666113249315,0.0539979231568016,0.1616465863453815,0.0,0.1082164328657314,0.2764883955600404,0.7034172345705257,0.0405913978494623,0
Wrote A Song For Everyone,creedence clearwater revival,0.6781376518218624,0.381,0.7037707845948733,0.0295950155763239,0.5853413654618473,0.00113,0.190380761523046,0.2936427850655903,0.4639859696745471,-0.2,0
The Human Collective,fallen dreams,0.4048582995951417,0.99,0.8906749176162805,0.1298026998961578,0.0094578313253012,3.1e-06,0.377755511022044,0.325933400605449,0.7151786699807452,0.2004761904761904,4
My Own Way,zoelly,0.652834008097166,0.532,0.7471888914044224,0.0890965732087227,0.4176706827309236,8.08e-06,0.1192384769539078,0.627648839556004,0.5884233462653253,0.2078512396694214,7
Hound Dog - From “Grease” Soundtrack,various artists,0.6325910931174089,0.764,0.6916962241843383,0.0823468328141225,0.2259036144578313,0.000342,0.1292585170340681,0.8405650857719474,0.3937648448774186,0.0,7
The Answer (featuring Big In Japan (Baltimore) ),unkle,0.4595141700404858,0.747,0.7987321711568938,0.0312564901349948,0.0087751004016064,0.0321,0.1102204408817635,0.1049445005045408,0.4047740716969253,0.2988888888888888,8
Switchblade To Soul,chris murray combo,0.7165991902834008,0.604,0.7648479360048298,0.0304257528556593,0.2580321285140562,0.0,0.2374749498997995,0.8627648839556004,0.5481597462113624,-0.1430833333333333,8
I Don't Want the Night to End,nick lowe,0.4848178137651822,0.805,0.6476240786858853,0.0311526479750778,0.0237951807228915,0.3670000000000001,0.3196392785571142,0.7981836528758829,0.3889122818492884,0.3615079365079365,5
The Great I Am,donnie mcclurkin,0.6730769230769231,0.957,0.7962921037405982,0.146417445482866,0.0293172690763052,0.0,0.0852705410821643,0.5075681130171543,0.4703879188759388,0.7692307692307693,2
I Wanna Be There,martina topleybird,0.2864372469635627,0.98,0.8104797122229769,0.185877466251298,0.0051405622489959,0.41,0.2545090180360721,0.5913218970736629,0.5618957291722027,-0.2333333333333333,9
Pair Dadeni,suidakra,0.458502024291498,0.917,0.9037556913943602,0.059086188992731,4.608433734939759e-05,0.125,0.2855711422845691,0.3218970736629667,0.4908733387023584,0.1491071428571428,2
22-20 Blues,skip james,0.4979757085020244,0.253,0.5485623726511206,0.0427829698857736,0.9929718875502008,0.0415,0.1833667334669338,0.6115035317860746,0.635215626315854,0.2283790283790283,3
My Heart Lied,five finger death punch,0.4868421052631578,0.995,0.8427540059869696,0.1599169262720664,0.0001576305220883,0.0,0.127254509018036,0.3410696266397578,0.7194302837543385,0.0774350649350649,0
Cosmos And Demos,devendra banhart,0.4676113360323887,0.531,0.6542902422458683,0.0407061266874351,0.7961847389558233,0.00341,0.1112224448897795,0.0899091826437941,0.3952897025096785,0.1199999999999999,0
In A Drowse,sigh,0.1710526315789473,0.855,0.8643121273866123,0.05067497403946,1.2751004016064256e-05,1.73e-05,0.1843687374749499,0.3612512613521695,0.358496891007428,-0.2085858585858586,2
For The Cool In You - Quiet Storm Vocal Mix,babyface,0.6578947368421053,0.411,0.6236510452041355,0.1142263759086189,0.2991967871485944,7.17e-06,0.3116232464929859,0.3440968718466196,0.3767011565207082,0.3454301075268824,1
Freak (Remix),victoria monét,0.6639676113360324,0.495,0.7803184665308278,0.106957424714434,0.1837349397590361,0.0,0.127254509018036,0.3612512613521695,0.3309758680037447,0.03125,7
Sadistic Embrace,carnifex,0.4969635627530364,0.99,0.8795562599049128,0.1547248182762201,0.000402610441767,0.17,0.0853707414829659,0.1130171543895055,0.4189883612072947,-0.2944444444444444,0
He Was A Friend Of Mine,byrds,0.2054655870445344,0.205,0.5580459336402284,0.0344755970924195,0.0301204819277108,1.1e-05,0.1172344689378756,0.213925327951564,0.5710530511460962,0.5,0
The Black Matilda,rumjacks,0.6093117408906883,0.896,0.8696450582345987,0.0399792315680166,0.2329317269076305,0.0,0.25250501002004,0.9364278506559032,0.5635146128783016,-0.0336363636363636,0
When I Was Young (Live) [feat. Babelsberg Film Orchestra],nada surf,0.2439271255060728,0.589,0.7592382964807688,0.0462097611630321,0.086144578313253,0.000372,0.1503006012024048,0.1695257315842583,0.580422953808669,0.240625,3
Zombie - English Ver.,day6,0.7965587044534413,0.576,0.8463260634417529,0.0417445482866043,0.0071285140562249,0.0,0.1162324649298597,0.5317860746720484,0.4986161814784987,-0.0950102529049897,5
KnoWhatImSayin (feat. Slim Thug & Lil Keke),bun b slim thug lil keke,0.7024291497975709,0.629,0.8236107966694337,0.3063343717549325,0.0118473895582329,0.0,0.1282565130260521,0.1099899091826437,0.6548425472072212,-0.0331428571428571,7
"Canadian Idiot (Parody of ""American Idiot"" by Green Day)",weird al yankovic,0.5495951417004048,0.6970000000000001,0.717304354388348,0.0635514018691588,0.0020682730923694,1.82e-06,0.3436873747494989,0.8688193743693239,0.7602948330628381,-0.0407239690134426,4
Lilies,noe venable,0.5131578947368421,0.2689999999999999,0.630669383442759,0.0304257528556593,0.7329317269076305,0.8320000000000001,0.125250501002004,0.0838546922300706,0.5965995265991587,-0.1066666666666666,5
Royal Garden Blues,bobby hackett,0.4635627530364373,0.398,0.4889442306241038,0.0463136033229491,0.9066265060240964,0.906,0.157314629258517,0.972754793138244,0.8258677993401823,-0.0052922077922078,3
Give It Up Fast (feat. Nas & Big Noyd),mobb deep nas big noyd,0.8006072874493928,0.938,0.8503509169119312,0.3343717549325026,0.216867469879518,0.0,0.0796593186372745,0.5923309788092835,0.3678340889486658,-0.0041608597164152,7
You’re Driving Me Crazy,chet baker,0.5334008097165992,0.34,0.6420395944960129,0.0355140186915887,0.9106425702811246,0.00106,0.1292585170340681,0.4117053481331987,0.5846868318527634,0.0299999999999999,0
Mary Jane,rick james,0.5435222672064778,0.82,0.7726460896033004,0.1318795430944963,0.2570281124497992,1.93e-06,0.4328657314629258,0.8890010090817356,0.3860342663717791,0.4333333333333333,6
Manners,icona pop,0.4868421052631578,0.858,0.8199129625437074,0.1723779854620976,0.0165662650602409,0.000855,0.1182364729458917,0.663975782038345,0.6377625064898431,0.0472222222222222,5
Vanishing Tide,omar rodríguezlópez,0.6255060728744939,0.653,0.750735793525017,0.0348909657320872,0.0123493975903614,8.22e-05,0.1482965931863727,0.350151362260343,0.4863968799695846,-0.006,8
One Ocean,chevelle,0.4352226720647773,0.694,0.7027645712273287,0.0389408099688473,0.005933734939759,0.0634,0.1052104208416833,0.1614530776992936,0.3840842473621598,0.2772727272727272,3
Straight Outta Compton,nwa,0.8410931174089068,0.927,0.7756395743717455,0.1962616822429906,0.0450803212851405,0.0,0.2875751503006011,0.4026236125126135,0.4204314570362164,-0.1578954899267399,7
Take It Like a Man - DJ Laszlo Club Remix,cher dj laszlo,0.631578947368421,0.929,0.7937262596533595,0.0357217030114226,0.0140562248995982,0.0528,0.6783567134268537,0.4944500504540867,0.5313495194450009,0.3156084656084656,5
Manikin (feat. Violent J),twiztid violent j,0.6487854251012145,0.789,0.7417301838854929,0.2336448598130841,0.0305220883534136,0.0,0.1713426853707415,0.1876892028254288,0.4008413289563515,0.0628919503919503,7
Atrocity Exhibition - 2007 Remaster,joy division,0.5718623481781376,0.767,0.7641687419817372,0.0539979231568016,0.0064759036144578,0.0438,0.0766533066132264,0.7941473259334006,0.5168776802541157,-0.1064814814814815,5
Cheap Suit,jeffrey foucault,0.5080971659919028,0.0596,0.5219480290795664,0.0374870197300103,0.931726907630522,2.66e-05,0.125250501002004,0.3198789101917255,0.544402791347966,0.0295395081109366,8
Ordinary,umi,0.7489878542510121,0.666,0.8211707292531382,0.0457943925233644,0.3192771084337349,5.4e-05,0.3276553106212425,0.7628657921291624,0.4332476197095003,0.1690295815295815,5
Break,frightened rabbit,0.3309716599190283,0.868,0.8171458757829597,0.0463136033229491,0.1034136546184738,0.00625,0.3987975951903806,0.5196770938446014,0.7475440798322248,0.303125,4
Crazy for You,various artists,0.3360323886639676,0.204,0.5851382285613664,0.0346832814122533,0.9046184738955824,0.0,0.1192384769539078,0.2896064581231079,0.7239149186674462,-0.571111111111111,4
Sprained Ankle,julien baker,0.4696356275303643,0.389,0.5497949840263628,0.2398753894080997,0.8413654618473896,0.00324,0.251503006012024,0.3844601412714429,0.5473421281779791,0.2249999999999999,4
Hard Times,san quentin mixtape david jassy dutta le joe,0.6518218623481782,0.639,0.75830754911579,0.2876427829698856,0.0243975903614457,7.54e-05,0.2404809619238476,0.4117053481331987,0.530805803452801,-0.0727248677248677,0
Teenage Kicks - Sampler Version,seabear,0.7429149797570851,0.5479999999999999,0.6732825195582723,0.0371754932502596,0.1706827309236948,0.00636,0.0884769539078156,0.7426841574167508,0.4810169533099222,0.0838744588744588,5
No Depression,bahamas,0.8522267206477733,0.369,0.7524715115840315,0.0556593977154724,0.5130522088353414,0.00354,0.2655310621242485,0.5882946518668012,0.3159480485501588,0.1111111111111111,4
Money,jerry folk,0.4878542510121457,0.705,0.7205997031670566,0.1349948078920041,0.1867469879518072,0.76,0.0837675350701402,0.1765893037336024,0.7348791764951168,0.0,7
After The Lights Go Out,ricky van shelton,0.6396761133603239,0.314,0.6419892838276356,0.0271028037383177,0.4969879518072289,0.0,0.2134268537074148,0.4419778002018162,0.3587503525977769,-0.0703703703703703,8
Jah Jah Is The Ruler,garnett silk,0.7449392712550608,0.573,0.7786582144743792,0.106957424714434,0.1034136546184738,0.0,0.0481963927855711,0.7204843592330978,0.6785289416343367,0.2322222222222222,5
Badge Of Pride,pennywise,0.4554655870445344,0.962,0.8283903101652705,0.0602284527518172,0.0007469879518072,3.56e-06,0.1633266533066132,0.7376387487386478,0.419274527518979,-0.0579710144927536,9
My Perfect Rhyme,donny osmond,0.5840080971659919,0.406,0.7539556763011597,0.0305295950155763,0.6365461847389559,0.0,0.1022044088176352,0.277497477295661,0.515197475195513,0.4143668831168831,5
No Matter What,papa roach,0.4939271255060729,0.925,0.8490931502025004,0.0555555555555555,0.0019176706827309,0.0,0.0846693386773547,0.284561049445005,0.4538720346015952,-0.0025714285714285,9
Silver,echo bunnymen,0.4908906882591093,0.945,0.852514275652152,0.1308411214953271,0.033433734939759,0.0,0.1202404809619238,0.691220988900101,0.5559639103400065,0.1079797979797979,3
Ever Fallen in Love (With Someone You Shouldn't've?),billy talent,0.458502024291498,0.985,0.8943224410736297,0.0470404984423676,8.303212851405624e-05,3.46e-05,0.1242484969939879,0.7547931382441978,0.7234243478474162,0.39,6
It's My Time,martina mcbride,0.5030364372469637,0.74,0.8065051694211758,0.0489096573208722,0.0523092369477911,0.0,0.374749498997996,0.5509586276488396,0.727021867194303,0.1421052631578947,3
Crazy Pritty Baby,heavy trash,0.4342105263157895,0.921,0.8558599350992377,0.092938733125649,0.0829317269076305,0.447,0.406813627254509,0.9031281533804238,0.3606635787958939,0.0073717948717948,3
I Ain't The One,scarface,0.8765182186234818,0.647,0.8434583553442507,0.2107995846313603,0.0042771084337349,0.0,0.0384769539078156,0.8708375378405651,0.3123137363917699,-0.0781051831051831,7
With You - A Sweet Little Love Song Demo,valerie june,0.6062753036437247,0.254,0.6014891957839661,0.0362409138110072,0.9688755020080322,0.0029,0.1092184368737474,0.5933400605449041,0.512838647169202,0.2074074074074074,2
Margaritaville,jimmy buffett,0.8097165991902835,0.545,0.6059668452695395,0.0370716510903426,0.713855421686747,0.00191,0.1042084168336673,0.8688193743693239,0.5107782497250759,0.175,3
Cuff,illuminati hotties,0.5273279352226721,0.336,0.6781878097250522,0.0314641744548286,0.8072289156626506,0.81,0.6643286573146292,0.0723511604439959,0.3188710330195043,0.0583333333333333,5
goner,cottonwood firing squad,0.3319838056680162,0.313,0.6353734309360299,0.0426791277258566,0.966867469879518,0.000297,0.1122244488977955,0.3693239152371342,0.6325910724286935,-0.1580128205128204,5
Love Land,paul anka,0.5192307692307693,0.347,0.495786481523407,0.0991692627206645,0.5160642570281125,0.0,0.0765531062124248,0.9576185671039352,0.5701046142273715,0.2565789473684211,9
Don't Talk (Live),10000 maniacs,0.5020242914979757,0.904,0.8135235076597993,0.0651090342679127,0.463855421686747,4.04e-05,0.8256513026052104,0.5539858728557012,0.542481388969515,-0.0148809523809523,9
